"id";"artista";"musica";"generos";"genero_principal";"album";"key";"duracao";"popularidade";"acustico";"discurso";"vivacidade";"instrumentalidade";"energia";"tempo";"time_signature";"sonoridade";"dancabilidade";"valencia"
"5fVZC9GiM4e8vu99W0Xf6J";"The Fray";"How to Save a Life";"neo mellow, piano rock, pop, pop rock";"Rock";"How To Save A Life";"As";262533;76;0,269;0,0379;0,101;0;0,743;122,035;4;-4,08;0,64;0,361
"0ro5QCkSCtbfhMHnvMase3";"Lil Uzi Vert";"How to Talk";"melodic rap, philly rap, rap, trap";"Rap";"Luv Is Rage 2";"F";201544;51;0,741;0,213;0,705;0;0,73;136,052;4;-5,402;0,728;0,736
"7CWiWkccuRRdrmaW6AjVEf";"Huncho Jack";"How U Feel";"hip hop, melodic rap, pop rap, rap, southern hip hop, trap";"Pop";"Huncho Jack, Jack Huncho";"D";205681;53;0,0532;0,149;0,369;2,54e-05;0,799;140,005;4;-2,446;0,86;0,491
"6PJ8FF6UR8FZXfEvpHkIVN";"Ed Sheeran";"How Would You Feel (Paean)";"pop, uk pop";"Pop";"÷ (Deluxe)";"A";280533;63;0,424;0,0269;0,127;0;0,439;139,979;4;-5,63;0,617;0,242
"3ABFD8SzXwMbUspLFxbbwK";"Gunna";"how you did that (feat. Kodak Black)";"atl hip hop, hip hop, melodic rap, rap, trap";"HipHop";"DS4EVER";"F";160266;58;0,00495;0,166;0,107;0;0,572;155,699;4;-6,192;0,821;0,35
"4SFknyjLcyTLJFPKD2m96o";"BLACKPINK";"How You Like That";"k-pop, k-pop girl group";"Pop";"THE ALBUM";"B";182956;73;0,0465;0,0812;0,0601;0,000135;0,761;130,032;4;-5,222;0,812;0,344
"0tjZv2hChdHZCW1zFXpy1J";"Bad Bunny";"HOY COBRÉ";"reggaeton, trap latino, urbano latino";"Reggaeton";"EL ÚLTIMO TOUR DEL MUNDO";"B";162151;66;0,0464;0,249;0,0994;9,1e-05;0,725;145,001;4;-6,7;0,86;0,375
"1LIqNVhaIgxXUt2eVoIQJ3";"Maluma";"HP";"reggaeton, reggaeton colombiano, urbano latino";"Reggaeton";"11:11";"E";184435;68;0,252;0,0773;0,188;1,14e-06;0,791;91,98;4;-3,157;0,837;0,618
"3ncmoWTwJgx63LwMTyBCXf";"Muni Long";"Hrs & Hrs";"indie r&b, pop, pop r&b, r&b, rap, urban contemporary";"Pop";"Public Displays Of Affection: The Album";"Gs";204316;73;0,579;0,213;0,112;0;0,546;137,419;3;-4,991;0,52;0,634
"0wsXdby1T3PWLauIkGUZzg";"OMI";"Hula Hoop";"dance pop";"Pop";"Me 4 U";"Cs";205474;56;0,0248;0,039;0,294;0;0,842;121,986;4;-4,666;0,673;0,509
"5AQhraSIBzrWBIuiGpPl7v";"Oscar Zia";"Human";"swedish idol pop, swedish pop";"Pop";"Human";"Cs";184386;33;0,013;0,0797;0,0664;0;0,777;82,023;4;-6,378;0,563;0,431
"7KXjTSCq5nL1LoYtL7XAwS";"Kendrick Lamar";"HUMBLE.";"conscious hip hop, hip hop, rap, west coast rap";"HipHop";"DAMN.";"Cs";177000;80;0,000282;0,102;0,0958;5,39e-05;0,621;150,011;4;-6,638;0,908;0,421
"3NeiYiBn3rQBgurfVk92Zm";"Gorillaz";"Humility (feat. George Benson)";"alternative hip hop";"HipHop";"The Now Now";"C";197933;60;0,144;0,126;0,125;0,0211;0,807;160,174;4;-5,893;0,632;0,784
"1r33iukEx0COYuBzyXPmPP";"A$AP Rocky";"Hun43rd";"east coast hip hop, hip hop, rap, trap";"HipHop";"TESTING";"D";242746;55;0,444;0,0762;0,355;0;0,546;136,335;4;-9,321;0,584;0,355
"7pVzUPjJ83QojsVcOthmxP";"Quavo";"HUNCHO DREAMS";"atl hip hop, melodic rap, rap, trap";"HipHop";"QUAVO HUNCHO";"D";211963;38;0,0894;0,534;0,396;2,58e-05;0,528;153,987;4;-7,635;0,831;0,232
"5vuiHi3QYbwcm1OKJOYnrf";"Huncho Jack";"Huncho Jack";"hip hop, melodic rap, pop rap, rap, southern hip hop, trap";"Pop";"Huncho Jack, Jack Huncho";"F";199227;50;0,011;0,0435;0,156;0;0,574;136,982;4;-3,509;0,793;0,0601
"0HEckRWFSknIupbGzavk5d";"Khalid";"Hundred";"pop, pop r&b";"Pop";"Free Spirit";"Fs";277080;54;0,0521;0,0564;0,377;0,000375;0,483;120,005;4;-10,06;0,772;0,479
"6Ju28M6P8Y8sLjBgWjyUUD";"Florence + The Machine";"Hunger";"baroque pop, pop, uk alternative pop";"Pop";"High As Hope";"D";214666;59;0,53;0,0415;0,0985;0;0,675;116,016;4;-5,62;0,729;0,332
"1My0Hfu5dTCbYisBk9ZRGr";"Galantis";"Hunter";"dance pop, edm, electro house, pop, pop dance, tropical house";"Pop";"The Aviary";"G";183466;49;0,159;0,131;0,15;0;0,727;99,465;4;-5,752;0,47;0,63
"6AFIVhbJLR7YVvW9fLFMu1";"Samra";"Huracan";"german hip hop";"HipHop";"Huracan";"D";182238;48;0,388;0,442;0,132;0;0,701;170,072;4;-5,192;0,681;0,518
"44I7sqKYCAa7bQdVywkShO";"Kanye West";"Hurricane";"chicago rap, rap";"Rap";"Hurricane";"C";238182;61;0,0344;0,214;0,127;0;0,566;78,293;4;-6,521;0,477;0,361
"6757Pp7vTy2a4qUPWCLvmH";"MisterWives";"Hurricane";"electropop, indie pop, indie poptimism, modern rock, nyc pop, pop, pop rock";"Rock";"Our Own House";"Cs";239186;31;0,0198;0,0345;0,138;0;0,736;101,02;4;-6,135;0,564;0,422
"5p7GiBZNL1afJJDUrOA6C8";"Mac Miller";"Hurt Feelings";"hip hop, pittsburgh rap, rap";"HipHop";"Swimming";"Gs";245640;67;0,343;0,13;0,113;0,00218;0,462;157,655;4;-8,054;0,69;0,325
"6QdnKD1zwEgyOWtkrdzlOF";"The Weeknd";"Hurt You";"canadian contemporary r&b, canadian pop, pop";"Pop";"My Dear Melancholy,";"F";230026;71;0,263;0,149;0,109;0,00261;0,718;183,932;4;-7,227;0,476;0,361
"6jRb6vNUr9jVAR426U2ldU";"Emeli Sandé";"Hurts";"dance pop, neo soul, pop, r&b, uk pop";"Pop";"Long Live The Angels (Deluxe)";"Cs";238306;49;0,0153;0,0271;0,154;0,00459;0,641;106,026;4;-7,532;0,582;0,181
"7c5h27Ju8JE5xWKTQ88KhL";"P!nk";"Hurts 2B Human (feat. Khalid)";"dance pop, pop";"Pop";"Hurts 2B Human (feat. Khalid)";"G";202640;50;0,131;0,167;0,0619;0;0,62;83,031;1;-5,647;0,463;0,158
"1thsMfc9Z8zztIx7Le3JQM";"Madison Beer";"Hurts Like Hell (feat. Offset)";"alt z, dance pop, pop, post-teen pop";"Pop";"Hurts Like Hell (feat. Offset)";"Cs";207108;57;0,185;0,179;0,0948;0;0,56;75,002;4;-6,791;0,704;0,608
"46ydq5g3k17iLJs3qMDvO6";"Astrid S";"Hurts So Good";"alt z, dance pop, norwegian pop, pop, tropical house";"Pop";"Astrid S";"G";208728;68;0,084;0,0586;0,0957;0;0,609;120,039;4;-5,027;0,675;0,378
"1JuChOEPH0Rceq573FGQSK";"Kesha";"Hymn";"dance pop, pop, post-teen pop";"Pop";"Rainbow";"Fs";205600;43;0,147;0,076;0,305;0;0,538;67,037;4;-4,974;0,488;0,378
"3RiPr603aXAoi4GHyXx0uy";"Coldplay";"Hymn for the Weekend";"permanent wave, pop";"Pop";"A Head Full of Dreams";"C";258266;79;0,211;0,0377;0,325;6,92e-06;0,693;90,027;4;-6,487;0,491;0,412
"6s3GEN8wK0OMzzzZbXj0fu";"Coldplay";"Hymn for the Weekend - Seeb Remix";"permanent wave, pop";"Pop";"Hymn for the Weekend (Seeb Remix)";"C";212647;64;0,00868;0,0517;0,12;4,68e-06;0,849;102,034;4;-3,516;0,565;0,427
"5NFYuqu8V6QXc6mzcLImd6";"Drake";"Hype";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"Views";"E";209413;58;0,0253;0,155;0,357;0;0,635;130,018;4;-8,271;0,787;0,237
"0a4MMyCrzT0En247IhqZbD";"NewJeans";"Hype Boy";"k-pop, k-pop girl group";"Pop";"NewJeans 1st EP 'New Jeans'";"E";179026;85;0,268;0,225;0,286;0;0,935;99,976;4;-3,43;0,593;0,783
"5LXj9Ch3O9ATm1NoHT8GXn";"Coldplay";"Hypnotised";"permanent wave, pop";"Pop";"Hypnotised";"F";355172;45;0,339;0,032;0,0871;0,739;0,683;120,056;4;-6,185;0,513;0,153
"4grVkAtmqIipynBu8D9v6G";"Purple Disco Machine";"Hypnotized";"deep house, edm, house, tropical house";"EDM";"Hypnotized";"B";195704;53;0,0969;0,0998;0,11;0,000232;0,813;108,065;4;-5,084;0,689;0,704
"5BnPpi6hrSzeXT2tOdFkUV";"Akon";"Hypnotized";"dance pop";"Pop";"Hypnotized";"Cs";187056;35;0,0547;0,0483;0,198;9,67e-06;0,698;89,086;4;-6,203;0,709;0,579
"4ZT9FnbFu1PaBfV3itxiqT";"Lil Skies";"I";"melodic rap, rap, trap, viral rap";"Rap";"Shelby";"Fs";181890;66;0,627;0,085;0,116;0;0,453;99,183;4;-7,28;0,649;0,431
"3ODXRUPL44f04cCacwiCLC";"Kendrick Lamar";"i";"conscious hip hop, hip hop, rap, west coast rap";"HipHop";"To Pimp A Butterfly";"Gs";336013;59;0,708;0,324;0,72;0;0,809;120,094;4;-4,286;0,541;0,753
"1UwUhKmFxGKs59xiWO60Sx";"Arctic Monkeys";"I Ain’t Quite Where I Think I Am";"garage rock, modern rock, permanent wave, rock, sheffield indie";"Rock";"The Car";"As";191173;61;0,357;0,0653;0,085;6,34e-05;0,337;192,685;4;-9,846;0,544;0,667
"430qNtapCS3Ue1yoSql1oV";"Tyler, The Creator";"I Ain't Got Time!";"hip hop, rap";"HipHop";"Flower Boy";"Cs";206266;59;0,0539;0,397;0,148;3,52e-05;0,725;108,822;4;-7,239;0,549;0,547
"4h9wh7iOZ0GGn8QVp4RAOB";"OneRepublic";"I Ain't Worried";"piano rock, pop";"Rock";"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")";"C";148485;90;0,0826;0,0475;0,0546;0,000745;0,797;139,994;4;-5,927;0,704;0,825
"2r9CbjYgFhtAmcFv1cSquB";"Taylor Swift";"I Almost Do (Taylor's Version)";"pop";"Pop";"Red (Taylor's Version)";"E";244586;63;0,0167;0,0264;0,113;0;0,559;145,88;4;-6,587;0,511;0,248
"7iPlcFvOMOzt6v0QvcAueZ";"The 1975";"I Always Wanna Die (Sometimes)";"modern alternative rock, modern rock, pop, rock";"Rock";"A Brief Inquiry Into Online Relationships";"E";314662;64;0,00527;0,0325;0,123;0,00162;0,473;148,835;4;-5,636;0,376;0,0398
"0DJBgBiYeSn6n1AXAkFVE8";"Jorja Smith";"I Am";"pop, r&b, uk contemporary r&b";"Pop";"Black Panther The Album Music From And Inspired By";"Gs";208760;55;0,144;0,263;0,183;9,73e-05;0,583;148,785;4;-5,725;0,601;0,32
"3F57PtOdqRpD6euFYqtKXX";"Lil Baby";"I Am (Lil Baby & Gunna)";"atl hip hop, atl trap, rap, trap";"HipHop";"Drip Harder";"Cs";145059;59;0,328;0,449;0,122;0;0,461;130,003;4;-6,506;0,822;0,268
"3XKjZcgNYtvCmBpE1nX7Wn";"Halsey";"I am not a woman, I'm a god";"dance pop, electropop, etherpop, indie poptimism, pop";"Pop";"If I Can’t Have Love, I Want Power";"Fs";176413;58;0,00375;0,0452;0,0634;0,0385;0,7;179,986;4;-6,568;0,517;0,518
"1vYh9x8UmFTLbXiizk9Qc5";"Jonas Brothers";"I Believe";"boy band, dance pop, pop, post-teen pop";"Pop";"Happiness Begins";"A";217533;59;0,0857;0,12;0,11;1,14e-05;0,774;99,019;4;-6,221;0,749;0,35
"2i3WO0WkrlnrA1I4GdUmxh";"Robin Schulz";"I Believe I'm Fine";"dance pop, deep euro house, deep house, edm, german dance, pop, pop dance, pop rap, tropical house";"Pop";"Uncovered";"As";227720;44;0,271;0,061;0,328;0;0,747;100,01;4;-6,165;0,711;0,572
"4S36zp205iV0nbgHLVqRK7";"Emerson, Lake & Palmer";"I Believe in Father Christmas";"album rock, art rock, blues rock, classic rock, hard rock, jazz fusion, progressive rock, rock, symphonic rock";"Rock";"The Anthology";"D";199106;51;0,396;0,0314;0,0567;0;0,457;111,138;4;-8,326;0,309;0,587
"3S912b5gdxMeZyGeNEgS0H";"Greg Lake";"I Believe in Father Christmas - 2017 - Remaster";"album rock, art rock, progressive rock, symphonic rock";"Rock";"The Anthology: A Musical Journey";"D";213666;47;0,166;0,0297;0,104;3,15e-06;0,392;113,581;4;-12,992;0,378;0,379
"2S443LbscYVkdv9LDUJlBn";"dvsn";"I Believed It (feat. Mac Miller)";"canadian contemporary r&b, pop, pop r&b, r&b, trap soul, urban contemporary";"Pop";"Cheers to the Best Memories";"Cs";246609;48;0,303;0,0462;0,769;0;0,699;145,191;4;-5,559;0,524;0,703
"0ct0vSOkP0IZnbPGiDltCR";"Imagine Dragons";"I Bet My Life";"modern rock, rock";"Rock";"Smoke + Mirrors (Deluxe)";"Cs";192706;59;0,367;0,0394;0,415;0,00111;0,659;108,04;4;-8,18;0,545;0,599
"4CkgMiMqZ5JzW9iYXSTMTL";"Taylor Swift";"I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault)";"pop";"Pop";"Red (Taylor's Version)";"C";285106;69;0,167;0,0495;0,183;0;0,715;149,654;3;-4,516;0,391;0,473
"2JNzo5lIfJNFXV1ttcLD7r";"ABBA";"I Can Be That Woman";"europop, swedish pop";"Pop";"Voyage";"As";241893;48;0,837;0,0337;0,106;0;0,358;133,932;4;-11,302;0,588;0,366
"3R8CyhJfVjvgIROd5RSGhQ";"Mac Miller";"I Can See";"hip hop, pittsburgh rap, rap";"HipHop";"Circles";"F";220853;57;0,391;0,0882;0,0996;0,0126;0,503;114,86;4;-9,922;0,699;0,0546
"0AhJag7VI8uFf3mJFsTwvf";"Lil Uzi Vert";"I Can Show You";"melodic rap, philly rap, rap, trap";"Rap";"Eternal Atake (Deluxe) - LUV vs. The World 2";"As";120076;54;0,051;0,277;0,115;0;0,656;139,915;4;-7,086;0,817;0,314
"715cD5vOTffsOR3MnNYveJ";"Robin Bengtsson";"I Can´t Go On";"europop, swedish idol pop, swedish pop";"Pop";"I Can't Go On";"E";183990;41;0,0298;0,0491;0,142;1,07e-06;0,668;109,003;4;-4,896;0,736;0,455
"1WSGTYKLEpKfNQYYW5Oymt";"benny blanco";"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)";"dance pop, edm, electropop, pop, pop rap";"Pop";"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)";"As";158027;60;0,404;0,362;0,358;3,65e-06;0,468;95,266;4;-4,039;0,541;0,69
"4IxeKzzxUSEgivgtbSbyIK";"Post Malone";"I Cannot Be (A Sadder Song) (with Gunna)";"dfw rap, melodic rap, rap";"Rap";"Twelve Carat Toothache";"Cs";169824;64;0,0712;0,116;0,407;0;0,668;79,782;4;-6,012;0,517;0,646
"5xQUK12259s4pQi17Fw021";"DJ Khaled";"I Can't Even Lie (feat. Future & Nicki Minaj)";"hip hop, miami hip hop, pop rap, rap, southern hip hop, trap";"Pop";"Grateful";"D";241613;30;0,0269;0,0536;0,189;3,21e-06;0,62;120,079;4;-6,092;0,671;0,226
"42bQZnfDGmejgB5elWY3QA";"David Bowie";"I Can't Give Everything Away";"art rock, classic rock, glam rock, permanent wave, rock";"Rock";"Blackstar";"F";347280;40;0,109;0,0652;0,327;0,0756;0,93;120,007;4;-7,024;0,497;0,403
"2N9LEu6Pf8nDcp3GjWJT1Z";"Metro Boomin";"I Can't Save You (Interlude) [with Future & feat. Don Toliver]";"rap";"Rap";"HEROES & VILLAINS";"Cs";90720;73;0,0301;0,248;0,143;0;0,727;143,083;4;-4,613;0,668;0,309
"4ZPdnqOaT0kkrsl9ppWc1V";"Bebe Rexha";"I Can't Stop Drinking About You";"dance pop, edm, pop, post-teen pop";"Pop";"I Can't Stop Drinking About You";"Ds";216511;43;0,0444;0,0448;0,101;0;0,837;144,108;4;-4,731;0,502;0,362
"37ZtpRBkHcaq6hHy0X98zn";"TWICE";"I CAN'T STOP ME";"k-pop, k-pop girl group";"Pop";"Eyes Wide Open";"As";205493;71;0,121;0,102;0,463;0;0,88;150,084;4;-3,672;0,657;0,769
"3pAw0BXL8acShtjUwLosw8";"The xx";"I Dare You";"downtempo, dream pop, indietronica";"Pop";"I See You";"Cs";233280;54;0,622;0,0398;0,107;0,0716;0,543;126,002;4;-9,483;0,752;0,279
"20GrahbI4AzAOWxpYfDKkf";"DJ Khaled";"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)";"hip hop, miami hip hop, pop rap, rap, southern hip hop, trap";"Pop";"KHALED KHALED";"E";165366;61;0,00196;0,0691;0,647;0;0,721;124,036;4;-2,906;0,757;0,364
"4svZDCRz4cJoneBpjpx8DJ";"Taylor Swift";"I Did Something Bad";"pop";"Pop";"reputation";"C";238253;72;0,0679;0,159;0,0696;2,11e-05;0,602;82,989;4;-6,156;0,696;0,305
"7bcy34fBT2ap1L4bfPsl9q";"Billie Eilish";"I Didn't Change My Number";"art pop, electropop, pop";"Pop";"Happier Than Ever";"A";158463;69;0,612;0,226;0,295;0,269;0,48;142,021;4;-5,835;0,849;0,677
"1f5PNhkNgUpvDEeZfcIlO1";"Cardi B";"I Do (feat. SZA)";"dance pop, pop, rap";"Pop";"Invasion of Privacy";"G";200205;63;0,27;0,255;0,0864;2,58e-05;0,473;135,065;4;-7,338;0,886;0,438
"1bRO28yzxgO3y3UmNR29TZ";"Lil Wayne";"I Do It (ft. Big Sean, Lil Baby)";"hip hop, new orleans rap, pop rap, rap, trap";"Pop";"Funeral";"Cs";184440;51;0,125;0,378;0,41;0;0,528;138,005;4;-3,231;0,804;0,321
"14boA065HMHWvqyPPEeN4y";"XXXTENTACION";"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii";"emo rap, miami hip hop";"HipHop";"?";"D";192229;58;0,118;0,0509;0,0737;0;0,561;90,021;4;-7,418;0,767;0,542
"28heol5hhOGj6KYbJrRteJ";"Imagine Dragons";"I Don’t Know Why";"modern rock, rock";"Rock";"Evolve";"D";190120;58;0,0066;0,0609;0,185;9,91e-06;0,641;120,927;4;-7,423;0,639;0,0725
"4axYWgXASdsCBHuwInAubT";"XXXTENTACION";"I don’t let go";"emo rap, miami hip hop";"HipHop";"SKINS";"F";121630;63;0,591;0,08;0,148;0,0724;0,293;80,035;4;-7,479;0,797;0,478
"55n9yjI6qqXh5F2mYvUc2y";"ZAYN";"I Don’t Wanna Live Forever (Fifty Shades Darker)";"dance pop, pop, post-teen pop, uk pop";"Pop";"reputation Stadium Tour Surprise Song Playlist";"C";247160;75;0,0586;0,0533;0,14;1,96e-05;0,445;117,97;4;-8,418;0,731;0,106
"4Yo1ZTT9D7gUqyzgpVKkhQ";"Why Don't We";"I Don't Belong In This Club";"boy band, dance pop, pop, post-teen pop";"Pop";"I Don't Belong In This Club";"B";222620;52;0,0202;0,0439;0,0726;0;0,543;115,036;4;-5,744;0,797;0,164
"1QGiDkpRQGqvBdDOnbDimF";"Ariana Grande";"I Don't Care";"dance pop, pop";"Pop";"Dangerous Woman";"C";178026;42;0,729;0,0431;0,153;1,38e-06;0,403;111,948;4;-8,286;0,59;0,287
"1YPJ4wKWLIsAZ6kjkat1zu";"Cheryl";"I Don't Care";"dance pop, electropop, europop, post-teen pop";"Pop";"Only Human";"Gs";240656;38;0,000415;0,0528;0,113;7,64e-06;0,77;117,005;4;-5,844;0,703;0,401
"0FFsgUoFibYISzMxuGS61W";"Doja Cat";"I Don't Do Drugs (feat. Ariana Grande)";"dance pop, pop";"Pop";"Planet Her";"F";188893;67;0,222;0,0966;0,154;8,25e-06;0,615;77,014;4;-5,737;0,683;0,45
"7FYH5AW3bVfZHJIQpq3UOA";"Big Sean";"I Don't Fuck With You";"detroit hip hop, hip hop, pop, pop rap, rap, southern hip hop, trap";"Pop";"Dark Sky Paradise";"Cs";284386;71;0,0362;0,0613;0,325;0;0,733;97,972;4;-5,474;0,824;0,395
"2S5LNtRVRPbXk01yRQ14sZ";"Flo Rida";"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)";"dance pop, edm, miami hip hop, pop, pop rap";"Pop";"My House";"A";224258;63;0,0242;0,141;0,0793;0;0,766;118,004;4;-4,697;0,854;0,784
"5A0M6B0RBSXSNWv0wcppZ9";"Tyler, The Creator";"I DON'T LOVE YOU ANYMORE";"hip hop, rap";"HipHop";"IGOR";"Gs";161200;63;0,352;0,0932;0,165;0,0663;0,522;142,952;4;-9,814;0,638;0,584
"7aXuop4Qambx5Oi3ynsKQr";"Usher";"I Don't Mind (feat. Juicy J)";"atl hip hop, contemporary r&b, dance pop, pop, r&b, south carolina hip hop, urban contemporary";"Pop";"I Don't Mind (feat. Juicy J)";"E";251989;63;0,205;0,178;0,0902;0;0,464;112,974;4;-8,337;0,87;0,457
"5de9Ho64dovuQI8Uhn5gPD";"XXXTENTACION";"I Don't Wanna Do This Anymore";"emo rap, miami hip hop";"HipHop";"Revenge";"E";87560;73;0,843;0,041;0,139;0;0,778;114,208;4;-7,681;0,433;0,764
"2xXPVOKw75Ouju8Qu4SdIA";"Glass Animals";"I Don't Wanna Talk (I Just Wanna Dance)";"gauze pop, indietronica, shiver pop";"Pop";"Dreamland (+ Bonus Levels)";"G";195190;61;0,0156;0,0364;0,299;5,53e-05;0,624;131,966;4;-6,228;0,703;0,808
"3FHXUqaUer9o231Je1zxIN";"Ed Sheeran";"I Don't Want Your Money (feat. H.E.R.)";"pop, uk pop";"Pop";"No.6 Collaborations Project";"Gs";204506;49;0,31;0,0843;0,137;0;0,63;91,419;4;-6,536;0,468;0,762
"6v0UJD4a2FtleHeSYVX02A";"Adele";"I Drink Wine";"british soul, pop, pop soul, uk pop";"Pop";"30";"As";376169;74;0,697;0,0466;0,119;0;0,565;115,389;4;-5,596;0,437;0,306
"75ZvA4QfFiZvzhj2xkaWAh";"Post Malone";"I Fall Apart";"dfw rap, melodic rap, rap";"Rap";"Stoney (Deluxe)";"Gs";223346;76;0,0689;0,0382;0,196;0;0,538;143,95;4;-5,408;0,556;0,291
"3dhjNA0jGA8vHBQ1VdD6vV";"The Weeknd";"I Feel It Coming";"canadian contemporary r&b, canadian pop, pop";"Pop";"Starboy";"C";269186;77;0,428;0,118;0,0679;0;0,819;92,987;4;-5,946;0,773;0,585
"6SqX9J8tXk7rXaspk7GWX1";"Kungs";"I Feel So Bad";"edm, pop dance, tropical house";"Pop";"Layers";"A";206960;59;0,205;0,0389;0,259;0,000419;0,821;122,999;4;-4,17;0,762;0,769
"7gYwIAHB6VxzLJFSZMMv8i";"Ben Howard";"I Forget Where We Were";"british singer-songwriter, folk-pop, indie folk, neo mellow, stomp and holler";"Pop";"I Forget Where We Were";"C";281213;55;0,475;0,0338;0,0916;0,122;0,462;113,468;4;-9,57;0,305;0,181
"43rA71bccXFGD4C8GOpIlN";"Taylor Swift";"I Forgot That You Existed";"pop";"Pop";"Lover";"F";170640;68;0,298;0,519;0,0812;2,03e-06;0,316;92,875;4;-10,345;0,664;0,541
"5sdb5pMhcK44SSLsj1moUh";"benny blanco";"I Found You (with Calvin Harris)";"dance pop, edm, electropop, pop, pop rap";"Pop";"I Found You (with Calvin Harris)";"Fs";191495;54;0,033;0,0469;0,298;0,0579;0,872;122,994;4;-4,194;0,775;0,379
"3eVuglKxN2sjoIGHAsFAge";"benny blanco";"I Found You / Nilda’s Story (with Calvin Harris & Miguel)";"dance pop, edm, electropop, pop, pop rap";"Pop";"I Found You / Nilda’s Story (with Calvin Harris & Miguel)";"Fs";191465;48;0,94;0,0527;0,131;0,0112;0,241;81,916;5;-9,849;0,337;0,181
"3sMC6vfTTSa0mMAPTwzDVD";"Drake";"I Get Lonely";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"Care Package";"B";253561;50;0,706;0,0398;0,0953;5,61e-06;0,501;81,376;4;-9,178;0,477;0,689
"1XRgIKC5TPwo7nWGyKqgG0";"Gucci Mane";"I Get the Bag (feat. Migos)";"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap";"Pop";"Mr. Davis";"B";233087;68;0,0232;0,168;0,0993;0,000343;0,633;139,948;4;-5,475;0,89;0,425
"5hNsSrWcClSp0tg4Jdd4UY";"Jack Harlow";"I Got A Shot";"deep underground hip hop, kentucky hip hop, pop, rap";"Pop";"Come Home The Kids Miss You";"Ds";138781;57;0,0784;0,0892;0,0753;0;0,433;120,055;4;-6,605;0,973;0,933
"4S4w9cBe2mH9dODjhGQmZF";"Meek Mill";"I Got the Juice";"hip hop, philly rap, pop rap, rap, southern hip hop, trap";"Pop";"Dreams Worth More Than Money";"Cs";175040;39;0,104;0,187;0,428;0;0,527;111,07;4;-7,328;0,875;0,281
"51Nwg5wCDDiqcTntgJUlLo";"DJ Khaled";"I Got the Keys (feat. Jay-Z & Future)";"hip hop, miami hip hop, pop rap, rap, southern hip hop, trap";"Pop";"I Got the Keys (feat. Jay-Z & Future)";"Cs";219758;45;0,00287;0,13;0,219;0,00145;0,623;140,171;4;-3,425;0,686;0,176
"023H4I7HJnxRqsc9cqeFKV";"Duke Dumont";"I Got U";"dance pop, destroy techno, edm, electro house, house, pop dance, progressive house, tropical house, uk dance";"Pop";"I Got U";"A";285596;63;0,00377;0,035;0,0851;0,00784;0,761;120,837;4;-7,752;0,636;0,463
"2jB9QaPJyVdz2Q0Va8rrnU";"Bebe Rexha";"I Got You";"dance pop, edm, pop, post-teen pop";"Pop";"Expectations";"A";191786;58;0,0498;0,052;0,0958;3,47e-06;0,887;97,972;4;-4,782;0,606;0,349
"333OkWOgbV6C8I5wRLfuSx";"Chance the Rapper";"I Got You (Always and Forever)";"chicago rap, conscious hip hop, hip hop, pop rap, rap";"Pop";"The Big Day";"G";281181;38;0,137;0,267;0,12;0;0,856;101,932;4;-3,29;0,751;0,574
"4kLLWz7srcuLKA7Et40PQR";"Black Eyed Peas";"I Gotta Feeling";"dance pop, pop, pop rap";"Pop";"THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]";"C";289133;78;0,0873;0,0265;0,509;0;0,766;127,96;4;-6,375;0,743;0,61
"1is8gU4RVcN4J8xItxWoOY";"Clinton Kane";"I GUESS I'M IN LOVE";"alt z, gen z singer-songwriter, pop";"Pop";"I GUESS I'M IN LOVE";"C";204093;73;0,877;0,0351;0,149;1,77e-05;0,34;77,213;4;-6,577;0,422;0,223
"31bsuKDOzFGzBAoXxtnAJm";"Drake";"I Guess It’s Fuck Me";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"Her Loss";"G";263987;67;0,499;0,051;0,196;1,2e-05;0,34;83,947;4;-11,754;0,385;0,0398
"35FjZytt5TukIgJD86UybL";"Halsey";"I HATE EVERYBODY";"dance pop, electropop, etherpop, indie poptimism, pop";"Pop";"Manic";"F";171015;48;0,137;0,0331;0,0887;0;0,197;79,504;4;-7,078;0,679;0,559
"2aJnyNu4PQxQ2lyj5boiMG";"SZA";"I Hate U";"pop, r&b";"Pop";"SOS";"G";173906;76;0,514;0,148;0,114;0;0,417;106,534;5;-8,665;0,533;0,376
"7vRriwrloYVaoAe3a9wJHe";"gnash";"i hate u, i love u (feat. olivia o'brien)";"pop";"Pop";"us";"Fs";251033;73;0,687;0,3;0,101;0;0,275;92,6;4;-13,4;0,492;0,18
